id,isim,mahalle,enlem,boylam,oda_tipi,fiyat,yorum_sayisi
4095838,ENTIRE FLAT - PEACEFUL & CENTRAL,Besiktas,41.0408,29.00467,Entire home/apt,247,7
4105090,1 +1 Flat with old city view,Beyoglu,41.029,28.9807,Entire home/apt,686,1
4108160,Cosy Room in Üsküdar,Uskudar,41.01504,29.0793,Private room,62,0
4110732,Very central room with balcony,Besiktas,41.04468,29.00397,Private room,117,0
4111007,"Buyukada Apart, seaview,garden",Adalar,40.87072,29.12192,Entire home/apt,363,0
4111191,Feel at Home in Istanbul,Kadikoy,40.99616,29.02615,Private room,302,1
4115181,ONEBEDROOM APARTMENT WİTH KİTCHEN.,Fatih,41.00429,28.96455,Entire home/apt,267,19
4117508,beach sea sunbath in the black sea,Sile,41.16952,29.63162,Private room,233,4
4117653,Flat with an amazing view,Uskudar,41.03462,29.02866,Entire home/apt,1227,7
4119020,Cozy private room in Beyoglu 4,Beyoglu,41.03697,28.97736,Private room,89,34
4123561,Fine Studio Apartment in the Taksim,Beyoglu,41.03718,28.98181,Hotel room,171,3
4128431,Luxurious Flat with Great View,Besiktas,41.04382,29.00621,Entire home/apt,1234,0
4129005,Twin Studio next to Tuyap Congress Center,Esenyurt,41.02534,28.62796,Entire home/apt,165,0
4129202,Private Room in City Center,Sisli,41.06994,28.98591,Private room,103,0
4132752,Full deniz manzaralı muhteşem daire,Avcilar,40.97531,28.71182,Entire home/apt,309,3
4133638,4mn WALK2 TAXIM SQ.SMALL FULL FLAT,Beyoglu,41.03823,28.98217,Entire home/apt,89,2
4137080,İstanbul Balat Historical Peninsula,Fatih,41.03227,28.94815,Private room,117,6
4137218,Cozy house in cihangir,Beyoglu,41.0306,28.98269,Entire home/apt,692,0
4138977,Explore Istanbul open-mindedly,Sisli,41.04729,28.97983,Shared room,274,0
4140071,One Bedroom Apartment w. Balcony in Galata (A12),Beyoglu,41.02648,28.97536,Entire home/apt,576,6
4140581,Dream House,Sile,41.09479,29.90637,Entire home/apt,699,71
4144356,Planet Paprika Aparts,Beyoglu,41.03577,28.9839,Entire home/apt,267,12
4144678,Luxury 1+1 next to Tuyap Fair & Congress center,Esenyurt,41.02477,28.62598,Entire home/apt,295,2
4144789,1+1 Residence next to Tuyap Congress Center,Esenyurt,41.02557,28.62759,Entire home/apt,267,3
4144879,Studio Residence with double bed next to Tüyap,Esenyurt,41.02531,28.62609,Entire home/apt,165,5
4147081,Premier Two Bedroom Apartment,Beyoglu,41.02949,28.97325,Entire home/apt,919,3
4150745,Best Possible Location Downtown Istanbul,Beyoglu,41.03262,28.98373,Entire home/apt,898,110
4151263,LUXURY DOUBLE STUDIO NEXT TO TUYAP FAIR CENTER,Esenyurt,41.02442,28.62602,Entire home/apt,171,2
4151436,FAMİLY ROOM WİTH KİTCHEN,Fatih,41.00446,28.96437,Entire home/apt,377,3
4151442,LUXURY  ONE BEDROOM APARTMENT,Fatih,41.00451,28.96429,Entire home/apt,425,2
4151445,DELUXE KİNG SUİTE ROOM,Fatih,41.00443,28.96439,Entire home/apt,267,7
4152705,Studio Apartment for Long Term Rent,Beyoglu,41.0317,28.97735,Entire home/apt,343,0
4154549,Trendy & Central Flat with Terrace,Sisli,41.05071,28.99275,Entire home/apt,1268,2
4154900,Bright room in Istanbul Kadıkoy,Kadikoy,40.99582,29.02888,Private room,75,0
4161133,"Beautiful Flat in Downtown, Taksim",Sisli,41.04249,28.98209,Private room,343,46
4169242,Romantic Holiday in Romantic City!,Kadikoy,40.97017,29.06379,Private room,213,8
4169919,Etiler 2 Bedroom Modern Penthouse w/ Jacuzzi!,Besiktas,41.08352,29.02867,Entire home/apt,617,58
4170199,Cozy Room in Central Location,Sisli,41.05044,28.98356,Private room,151,2
4171712,cozy flat with garden in Beyoglu,Beyoglu,41.03467,28.99093,Private room,151,0
4171789,"Buyukada Istanbul, with Seaview and Garden",Adalar,40.86855,29.12272,Entire home/apt,363,0
4176875,TAKSİM GÜMÜSSUYUNDA,Beyoglu,41.03623,28.99108,Shared room,480,3
4178933,CENTER & COMFORTABLE,Besiktas,41.06024,29.00807,Private room,199,0
4200218,★ PATIKA SUITES ★ 2 Bedroom with Balcony,Beyoglu,41.03072,28.98022,Entire home/apt,501,1
4201076,RIHTIM/KADIKOY,Kadikoy,40.98741,29.02453,Private room,309,0
4208553,★PATIKA SUITES ★ Large Luxury 1 Bedroom Apartment,Beyoglu,41.03069,28.98017,Entire home/apt,501,0
4213746,Room in Well-Designed Cozy Flat in Moda,Kadikoy,40.98281,29.02946,Private room,137,11
4213933,center of istanbul duplex flat ,Besiktas,41.06332,29.00363,Private room,206,0
4213979,Peaceful and Modern Apartment,Besiktas,41.05101,29.02129,Entire home/apt,576,0
4215373,kendinizi evinizde hissedeceksiniz.,Beyoglu,41.03855,28.9851,Private room,480,0
4216459,Deluxe Double  Apart Sultanahmet,Fatih,41.0027,28.96952,Private room,165,294
4221645,Cosy studio flat w/ kitchenette,Fatih,41.0063,28.96519,Entire home/apt,192,40
4227244,Wanna stay in Rome of Istanbul?,Uskudar,41.01959,29.02884,Private room,75,33
4231434,Heart of Istanbul,Sisli,41.06384,29.00118,Entire home/apt,480,0
4239146,taksim studio flat,Beyoglu,41.03448,28.98304,Entire home/apt,240,34
4241384,10 MINUTES TO TAXIM,Beyoglu,41.03411,28.9717,Entire home/apt,542,16
4244090,Modern apartment close to downtown,Maltepe,40.93736,29.14045,Private room,891,0
4248553,"Salacak'ta Deniz Manzaralı, Teraslı",Uskudar,41.01141,29.01502,Private room,219,6
4276707,"Central, Clean&Comfy + Pvt. Parking",Sisli,41.06415,28.98003,Shared room,192,0
4283672,PrivateRoom wıth balcony in Kadıköy,Kadikoy,40.9905,29.02502,Private room,62,15
4298163,Istanbul. suadiye sahilde keyfli bahçe katı,Kadikoy,40.95686,29.08486,Private room,350,0
4300740,Blueway Residence,Sisli,41.0489,28.98603,Private room,274,0
4302800,great room in the heart of the city,Beyoglu,41.03344,28.98801,Private room,192,0
4307385,Nice Flat in Sultanahmet,Fatih,41.00708,28.97014,Entire home/apt,343,2
4307557,Just 3 min. Walking from subway station,Sisli,41.05632,28.98399,Entire home/apt,233,27
4313661,furnished lux apartment with3 rooms,Fatih,41.00847,28.94889,Entire home/apt,542,2
4326275,1 Room in Large Flat Near CNR EXPO & Metro,Bahcelievler,40.99256,28.84455,Private room,123,75
4330923,Fully furnished luxurious apartment,Atasehir,40.99679,29.10855,Entire home/apt,3847,0
4331579,COME&SEE THE HOSPITILITY OF TURKISH - only ladies,Sisli,41.06524,28.98407,Private room,137,1
4336868,Nice big room in central kadikoy,Kadikoy,40.99727,29.02836,Private room,384,0
4338805,Cozy Bright Flat on The Asian Side,Kadikoy,40.96796,29.0987,Entire home/apt,233,12
4344319,Cosy room in Istanbul,Kadikoy,40.99621,29.03326,Private room,233,0
4345084,★PATIKA SUITES ★  Cozy 2 Bedroom Apartment,Beyoglu,41.03135,28.98051,Entire home/apt,501,6
4345821,Private Apartment 2,Fatih,41.00519,28.98203,Entire home/apt,377,4
4346474,Cosy historical antique home in taksim / istanbul,Beyoglu,41.03448,28.97379,Entire home/apt,192,12
4349314,Şişli Merkez,Sisli,41.06145,28.98715,Private room,82,0
4349756,Modernly Renovated House looking over Golden Horn,Beyoglu,41.03468,28.97385,Entire home/apt,576,73
4353632,Smal Penthouse 3 mn.walk İstiklal ,Beyoglu,41.03724,28.97597,Entire home/apt,192,10
4359997,Affordable Room Travellers&Expats,Sisli,41.04865,28.98711,Private room,89,0
4362132,STUDIO W/ BALCONY&WIDE CITY VIEW,Sisli,41.05215,28.99027,Entire home/apt,603,0
4362204,Chambers Of The Boheme Hostel,Beyoglu,41.03484,28.98192,Private room,843,0
4365079,Sunny & Cozy Bedroom,Kadikoy,41.00311,29.04282,Private room,411,1
4365087,Spacious room Kadıköy Yeldeğirmeni,Kadikoy,40.99439,29.03038,Private room,89,8
4367314,"Taksim Romantic Suites Jacuzzi,",Beyoglu,41.03623,28.97632,Entire home/apt,185,121
4369904,Taksim guest house 3,Beyoglu,41.03652,28.98023,Entire home/apt,233,10
4370425,Taksim guest house 4,Beyoglu,41.03627,28.98052,Entire home/apt,233,1
4370734,Taksim guest house 5,Beyoglu,41.0368,28.98126,Entire home/apt,233,2
4372907,Villa Two Bedroom Old City,Fatih,41.00401,28.96522,Entire home/apt,377,92
4373763,Great sea view flat in Samatya,Fatih,40.99891,28.93199,Entire home/apt,960,14
4380494,Luxurious Hotel Room with breakfast in Taksim,Beyoglu,41.0386,28.98319,Private room,453,48
4390796,2 Minutes to Taksim Square & Breakfast,Beyoglu,41.0375,28.98243,Entire home/apt,363,191
4392082,★PATIKA SUITES ★ Ideal for Large Groups/Families,Beyoglu,41.03074,28.9802,Entire home/apt,501,0
4393292,Bright & Cozy Room Close to Taksim,Sisli,41.05601,28.98307,Private room,171,29
4394402,Comfortable Room in Moda,Kadikoy,40.98391,29.02238,Private room,151,1
4399839,FEEL SPECIAL IN YOUR TRIP,Uskudar,41.02002,29.01114,Private room,343,0
4410787,Comfy room 1 min. To Taksim square,Beyoglu,41.03578,28.9853,Private room,768,0
4417434,Taksim civarında kiralık oda,Beyoglu,41.03606,28.9696,Private room,603,0
4419899,"Beautiful, big and central. ",Beyoglu,41.03203,28.98316,Private room,343,0
4423474,Luxurious sea view house in the city center,Fatih,41.00188,28.93513,Entire home/apt,144,17
4424054,Confo&Cosy flat close to the sea,Kadikoy,40.98632,29.02396,Private room,144,8
4427353,Appartement Istanbul en bord de mer,Bakirkoy,40.95699,28.81716,Entire home/apt,2310,0
4429015,Penthouse with great view &location,Beyoglu,41.02392,28.97518,Entire home/apt,603,19
4433942,"Double Or Twin room/5 minüte tocenter,hagia sophia",Fatih,41.00349,28.97644,Private room,514,0
4434710,Suitable for groups  4 Pax 1+1,Beyoglu,41.02644,28.97585,Entire home/apt,137,3
4436553,Lightwell house in Istanbul center,Besiktas,41.04547,29.0,Entire home/apt,261,24
4441805,"Near the Bağdat Street, New Home",Kadikoy,40.97311,29.07092,Entire home/apt,3428,0
4442791,Studio apt in 400 meters to center,Fatih,41.00435,28.97247,Entire home/apt,329,188
4443091,Nice one bedroom apt in Sultanahmet,Fatih,41.00592,28.97171,Entire home/apt,384,119
4443505,1+1 apt in the historical center ,Fatih,41.00445,28.97049,Entire home/apt,384,15
4443624,Full furnished apt in Sultanahmet,Fatih,41.00543,28.97231,Entire home/apt,384,48
4448239,Peaceful and stylish flat,Gaziosmanpasa,41.08858,28.8988,Entire home/apt,651,0
4449891,Cozy & Design Flats in Beyoglu,Beyoglu,41.0318,28.98056,Hotel room,994,1
4450120,Cozy room at Cihangir (pet friendly),Beyoglu,41.03466,28.98541,Private room,137,16
4454503,*Stay SAFE Flat*! Taksim BIG Flat CHEAP (8 guests),Beyoglu,41.03172,28.9726,Entire home/apt,535,13
4458669,Happy House ,Sisli,41.05326,28.98366,Entire home/apt,137,0
4460207,Rent a home in Istanbul,Besiktas,41.05975,29.00388,Hotel room,788,5
4461379,Nice room with balcony,Sisli,41.04829,28.9834,Private room,34,0
4462256,Herrliche Bleibe  am Taksim Platz,Beyoglu,41.03248,28.98123,Private room,528,1
4466183,cozy room  in the centre of cihangir,Beyoglu,41.03092,28.9831,Private room,542,18
4467007,HIDDEN GEM NEAR TAKSIM,Beyoglu,41.03318,28.98035,Entire home/apt,1028,119
4478215,Large House with Balcony/4-6 Person-Taksim Sq.3Min,Beyoglu,41.04026,28.98175,Entire home/apt,1234,18
4480737,Spacious Room to Rent nr Taksim &Nisantasi,Sisli,41.04602,28.98447,Private room,130,6
4484298,City Center Gem,Beyoglu,41.03596,28.99069,Entire home/apt,1193,0
4487133,Bed and Breakfast in Old City,Fatih,41.00228,28.97396,Private room,480,1
4496266,Taksim Elisyum redidans 2+1 48,Sisli,41.04334,28.98243,Entire home/apt,686,14
4497718,One-Bedroom Apartment (1+1 Suite),Beyoglu,41.03184,28.98602,Entire home/apt,569,12
4497823,Bright Studio 30 second to Taksim !,Beyoglu,41.03948,28.98233,Entire home/apt,219,235
4498328,Nice room at super-central location,Beyoglu,41.03451,28.98264,Private room,69,0
4499609,Amazonia in Taksim,Beyoglu,41.03787,28.97663,Entire home/apt,226,87
4500176,istanbul pool view room ,Esenyurt,41.03114,28.6699,Private room,226,0
4501700,nisantasi studio with garden,Sisli,41.05022,28.98677,Entire home/apt,411,0
4501885,"Easy,Trustful,Clean,Real Home",Kadikoy,40.99504,29.02692,Private room,685,0
4505118,LOVELY ROOM BY THE BOSPHOROUS,Sariyer,41.13856,29.05191,Private room,192,0
4505242,istanbul Taksim Green House 6bedmix,Sisli,41.04176,28.98442,Shared room,69,11
4509912,Amazing City Centre Location Luxury,Kadikoy,40.96363,29.08524,Private room,350,0
4509928,Cozy Family Apartment on Main Street @KucukYali,Maltepe,40.94783,29.10636,Private room,295,0
4514150,2 Minutes to Taksim Square Deluxe Apartment,Beyoglu,41.0375,28.98242,Entire home/apt,363,105
4514710,İstanbul CityCenter Levent/Levazım,Besiktas,41.06286,29.01729,Private room,686,0
4518628,istanbulun merkezinde özel oda,Besiktas,41.04569,29.00557,Private room,123,0
4524359,CITY CENTER FLAT ROOM,Besiktas,41.04333,28.99873,Private room,295,0
4524975,CTS Taksim Elysium Residence 48 (2+1),Sisli,41.04213,28.98236,Entire home/apt,686,38
4525022,CTS (18)Taksim Elysium Residence Apart (2+1),Sisli,41.04223,28.98186,Entire home/apt,549,29
4525151,İSTANBUL'DA SICAK BİR EV,Sisli,41.07248,28.99766,Private room,103,0
4526887,Private Double Bedroom in Tomtom Galata Tophane,Beyoglu,41.02665,28.9775,Private room,103,26
4529628,"Full studio, with private bathroom",Fatih,41.00821,28.94795,Private room,274,0
4534394,"Central location,modern apartment",Besiktas,41.06093,29.00167,Private room,103,1
4537932,Private room near İstiklal Street,Beyoglu,41.03292,28.97721,Private room,507,1
4538329,Near the İstanbul airport. Silence safety a place.,Eyup,41.18505,28.88199,Private room,117,0
4541573,Bright Cosy Room - Perceft Location,Sisli,41.04768,28.97964,Private room,247,0
4542002,stylish room in İstiklal Taksim,Beyoglu,41.03601,28.97448,Private room,69,74
4542890,"Big flat, close to the Center :)",Gungoren,41.00764,28.89163,Private room,158,0
4545808,Triple RM in the heart of Istanbul,Fatih,41.00456,28.97541,Private room,267,20
4547346,STAY IN THE HEART OF ISTANBUL!,Kadikoy,40.97192,29.07045,Private room,69,0
4547374,Cozy room in Fındıklı -2 mn to tram,Beyoglu,41.03275,28.98947,Private room,233,2
4547384,Cozy Flat with kitchen and bathroom,Fatih,41.00361,28.98086,Entire home/apt,274,31
4550593,Great View and Terrace in Balat,Fatih,41.03373,28.94529,Entire home/apt,130,10
4551774,İn apartment 1 room,Eyup,41.07394,28.9553,Private room,274,0
4556880,Centrally Located 1 DB in Istanbul,Fatih,41.00282,28.9766,Private room,233,10
4561905,"Convenient Flat in the Center, IST",Sisli,41.04906,28.98139,Private room,103,0
4563358,"Cosy home, 3 min to osmanbey metro",Sisli,41.05572,28.99114,Entire home/apt,89,2
4567230,Istanbul steps from Taksim lxry 1BR,Beyoglu,41.03561,28.98905,Entire home/apt,768,0
4571643,Cozy room in the city center,Beyoglu,41.03562,28.97073,Private room,137,7
4578133,Perayata Flat#2/near Taksim,Beyoglu,41.03199,28.97052,Entire home/apt,308,54
4578465,LUXURY MID. STUDİO FLAT,Kadikoy,40.99533,29.03375,Entire home/apt,219,5
4584562,** Amazing room w/private bath in Sultanahmet,Fatih,41.00274,28.97416,Hotel room,192,27
4584867,** Deniz Houses Hotel-Double room Sultanahmet,Fatih,41.00266,28.97412,Hotel room,185,121
4588652,"Cosy, central flat in Galata, No601",Beyoglu,41.02393,28.97521,Entire home/apt,439,53
4588903,"Very central, charming flat, No:501",Beyoglu,41.02393,28.97524,Entire home/apt,439,21
4589018,"Historical flat,heart of city,No401",Beyoglu,41.02393,28.97524,Entire home/apt,425,21
4594357,** Sea view room w/balcony in Sultanahmet,Fatih,41.00273,28.97415,Hotel room,254,24
4600392,Renovated Apartment in City Center,Sisli,41.04471,28.98376,Hotel room,453,1
4605692,Central Cihangir Flat in Beyoğlu,Beyoglu,41.03302,28.9825,Entire home/apt,926,0
4609952,In the Centre of Old City,Fatih,41.01256,28.95543,Entire home/apt,254,60
4613612,DISINFECTED CUTE APARTMENT IN  PERFECT LOCATION,Beyoglu,41.02772,28.97856,Entire home/apt,274,121
4614457,800m to Taksim Square,Sisli,41.04513,28.98563,Private room,82,3
4615908,Central Flat Taksim Square Istiklal,Beyoglu,41.03489,28.98391,Entire home/apt,466,3
4618573,CENTRAL MODERN FLAT IN MODA,Kadikoy,40.98156,29.02446,Private room,123,0
4619231,Private Room in Cihangir,Beyoglu,41.03243,28.98563,Private room,199,0
4621995,Zentrale Wohnung in Istanbul,Sisli,41.04466,28.98445,Entire home/apt,686,0
4627130,*** Naz Wooden House  Inn - old city of Istanbul,Fatih,41.00348,28.97876,Hotel room,165,112
4627484,*** Sea-View  Room in The Old City,Fatih,41.00347,28.97875,Hotel room,192,5
4629869,charming 1 bedroom city apartment,Besiktas,41.09082,29.01463,Entire home/apt,480,0
4629876,Delux Studio in Taksim,Beyoglu,41.03735,28.98042,Private room,384,0
4630708,Large Studio(Apartment) in Taksim,Beyoglu,41.03862,28.98136,Entire home/apt,459,0
4630813,Cosy apartment in Beyoglu,Beyoglu,41.03556,28.97379,Entire home/apt,693,0
4630920,Studio with Terrace(1+1 Apartment),Beyoglu,41.03723,28.98235,Private room,542,0
4637272,Sky Cabin ,Beyoglu,41.03908,28.98267,Private room,206,12
4640420,House in good condition,Beyoglu,41.03439,28.98862,Private room,343,0
4642782,LUXURY STUDİO APART,Kadikoy,40.99532,29.03396,Entire home/apt,130,8
4643066,LÜX STÜDYO DAİRE,Kadikoy,40.99541,29.03405,Private room,123,4
4643227,LUXURY STUDİO FLAT,Kadikoy,40.9953,29.03369,Entire home/apt,130,25
4646122,Ortaköy/Bosphorus,Besiktas,41.05122,29.02588,Shared room,151,0
4646268,Chic and vintage old city center,Beyoglu,41.03936,28.98153,Entire home/apt,302,227
4647928,Hidden but Reached by Music,Beyoglu,41.03402,28.98496,Private room,343,0
4650307,"CENTRAL,Next toCEVAHIR  ,modern 3BR",Sisli,41.06154,28.99528,Entire home/apt,685,1
4652482,Single Room Cihangir in Taksim ,Beyoglu,41.03352,28.98636,Private room,309,1
4655813,Comfort van thuis met service  ,Kagithane,41.08362,29.0042,Entire home/apt,377,12
4658756,Studio apartment near metro.,Kagithane,41.08528,29.00473,Entire home/apt,274,2
4660669,Comforts of home with extra service,Kagithane,41.0853,29.00424,Entire home/apt,514,8
4662568,Takes 10minutes to go any transport,Kadikoy,40.99581,29.0281,Private room,48,0
4665370,Center of ıstanbul,Sisli,41.06781,28.99226,Private room,151,1
4665373,Close to everywhere İn istanbul,Sisli,41.06465,28.99348,Private room,302,10
4669512,Cozy Shanti House,Kadikoy,40.99355,29.03001,Private room,82,0
4669529,Comfortable Flat in Cihangir Taksim,Beyoglu,41.02944,28.98559,Entire home/apt,226,81
4678218,Istanbul Bebek,Besiktas,41.0802,29.04413,Entire home/apt,665,2
4683510,İstanbul'daki Eviniz,Fatih,41.00489,28.97643,Private room,192,0
4687027,One of the best option in Istanbul,Kadikoy,40.98659,29.02119,Entire home/apt,768,0
4691936,Stylish & Cozy Flat in City Center!,Beyoglu,41.03409,28.98796,Entire home/apt,459,11
4695724,70m2 in city center,Uskudar,41.02464,29.01014,Entire home/apt,199,0
4700162,Smart Chic Flat in the center,Kagithane,41.08031,29.00484,Entire home/apt,151,8
4705505,Flat in Beyoglu (15 mins to Taksim),Beyoglu,41.04266,28.95122,Private room,171,0
4705603,A Private Room in Beşiktaş,Besiktas,41.04411,29.00262,Private room,199,0
4717390,KONFOR ARATMENT - Nisantasi,Sisli,41.04781,28.99486,Entire home/apt,1152,0
4719956,Living in the heart of istanbul,Sisli,41.04196,28.98519,Private room,302,1
4723539,TURQUOISE- 5-MINUTE WALK FROM HAGIA SOPHIA,Fatih,41.00591,28.9708,Entire home/apt,679,79
4729134,your personal retreat home - multicultural feeling,Besiktas,41.05036,29.02589,Private room,651,9
4730701,great house,Kartal,40.91036,29.19435,Private room,2057,0
4732386,"Best Location,Super Comfy,All InOne,",Sisli,41.07527,29.00519,Private room,117,0
4734756,Room with private bathroom in Pera,Beyoglu,41.03174,28.9703,Private room,192,54
4736645,"Taksim-Dream, big & new & calm ",Beyoglu,41.03616,28.98796,Entire home/apt,610,6
4748092,New and cozy flat atCenterOfKadikoy,Kadikoy,40.99618,29.04386,Entire home/apt,514,23
4748563,"center of city , peacefull,  home",Kadikoy,40.99209,29.02931,Private room,192,6
4748794,Clean Room-Perfect Transportation,Sisli,41.07093,28.99763,Private room,62,3
4748995,güvenli,Fatih,41.00946,28.97338,Entire home/apt,178,0
4751606,deluxe one bedroom wıth lıvıng room,Gungoren,41.00857,28.8948,Entire home/apt,500,1
4754550,"Perfect location, sweet home",Beyoglu,41.0351,28.98471,Private room,199,52
4755485,Kaboom Guest House Suite @Taksim Downtown,Beyoglu,41.03434,28.97104,Entire home/apt,617,1
4758565,Private room in the heart of Besiktas,Besiktas,41.04382,29.00369,Private room,96,6
4769987,Nice Flat At Cihangir,Beyoglu,41.03259,28.98475,Private room,309,0
4776445,3 bedr apart 5 min from CNR Expo & Ataturk airport,Bakirkoy,40.99002,28.84521,Entire home/apt,1042,2
4783561,Discover İstanbul  ,Gaziosmanpasa,41.08854,28.91035,Private room,123,0
4791498,In The Heart of Istanbul's Taksim,Sisli,41.04181,28.98459,Entire home/apt,425,110
4799655,"Room in Center flat, 5min walk to Taksim Sq",Beyoglu,41.03,28.98219,Private room,192,6
4799871,FİRUZAĞA MAHALLESİ KİRALIK ODA (KADIN),Beyoglu,41.02956,28.98015,Private room,130,4
4801726,A lovely room in moda,Kadikoy,40.9829,29.02188,Private room,206,0
4806413,Minyon Istanbul Apartment- Sea view,Beyoglu,41.03574,28.99097,Entire home/apt,226,69
